latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
3.28729,113.0862,333.99,0.39,0.44,2022-01-10,1814,N,VIIRS,n,2,290.29,1.4,N,2
3.28785,113.08274,306.6,0.39,0.44,2022-01-10,1814,N,VIIRS,n,2,288.61,1.4,N,2
3.28383,113.08201,308.61,0.39,0.44,2022-01-10,1814,N,VIIRS,n,2,290.18,1.4,N,2
3.28328,113.08546,304.67,0.39,0.44,2022-01-10,1814,N,VIIRS,n,2,289.18,1.4,N,2
3.27982,113.08129,308.38,0.39,0.44,2022-01-10,1814,N,VIIRS,n,2,289.47,1.47,N,2
4.56699,103.45164,323.65,0.39,0.44,2022-01-10,1814,N,VIIRS,n,2,283.23,1.72,N,2
2.73733,102.39244,298.71,0.43,0.46,2022-01-10,1815,N,VIIRS,n,2,273.72,0.84,N,2
4.23811,117.72736,328.1,0.5,0.41,2022-01-11,0517,N,VIIRS,n,2,290.01,2.6,D,0
5.01338,115.49737,327.57,0.44,0.46,2022-01-11,0517,N,VIIRS,n,2,285.33,4.54,D,0
2.91137,103.26942,340.79,0.52,0.5,2022-01-11,0657,N,VIIRS,n,2,295.36,6.78,D,0
2.38483,102.99683,340.34,0.49,0.48,2022-01-11,0657,N,VIIRS,n,2,296.61,3.26,D,0
2.38259,102.99768,336.73,0.49,0.48,2022-01-11,0657,N,VIIRS,n,2,296.45,3.5,D,0
2.4037,101.99017,340.3,0.42,0.45,2022-01-11,0657,N,VIIRS,n,2,298.24,4.29,D,0
4.57534,103.44855,328.24,0.56,0.52,2022-01-11,0658,N,VIIRS,n,2,297.66,3.84,D,2
5.83324,102.04238,325.8,0.47,0.48,2022-01-11,0658,N,VIIRS,n,2,286.18,2.27,D,0
4.9783,116.19759,298.76,0.45,0.39,2022-01-11,1755,N,VIIRS,n,2,272.69,0.67,N,0
2.40069,101.98901,303.91,0.47,0.64,2022-01-11,1756,N,VIIRS,n,2,290.52,0.98,N,0
2.73686,102.39233,298.85,0.45,0.63,2022-01-11,1756,N,VIIRS,n,2,282.13,1.34,N,2
3.15834,103.09135,339.96,0.41,0.37,2022-01-12,0638,N,VIIRS,n,2,298.47,5.16,D,0
3.28222,102.89448,334.67,0.41,0.37,2022-01-12,0638,N,VIIRS,n,2,299.96,2.91,D,0
1.96403,103.84698,341.7,0.43,0.38,2022-01-12,0638,N,VIIRS,n,2,298.76,30.69,D,0
2.5069,103.79531,331.22,0.43,0.38,2022-01-12,0638,N,VIIRS,n,2,290.62,1.82,D,0
3.17705,103.1459,335.55,0.42,0.37,2022-01-12,0638,N,VIIRS,n,2,294.79,1.96,D,0
5.84098,100.52363,330.79,0.38,0.36,2022-01-12,0639,N,VIIRS,n,2,304.79,0.73,D,0
6.28493,100.62035,333.32,0.38,0.36,2022-01-12,0639,N,VIIRS,n,2,303.41,2.35,D,0
5.8366,102.04615,342.21,0.4,0.37,2022-01-12,0639,N,VIIRS,n,2,299.93,5.15,D,0
5.5698,100.45289,337.73,0.38,0.36,2022-01-12,0639,N,VIIRS,n,2,302.34,4.09,D,0
5.55085,100.70704,337.59,0.38,0.36,2022-01-12,0639,N,VIIRS,n,2,307.47,3.72,D,0
5.04516,100.40382,330.11,0.38,0.36,2022-01-12,0639,N,VIIRS,l,2,301.61,1.96,D,0
4.72943,101.10874,335.57,0.38,0.36,2022-01-12,0639,N,VIIRS,n,2,303.65,3.61,D,0
4.57617,103.45123,334.48,0.44,0.38,2022-01-12,0639,N,VIIRS,l,2,305.11,4.11,D,2
4.56909,103.45226,339.02,0.44,0.38,2022-01-12,0639,N,VIIRS,n,2,306.69,6.74,D,2
4.0232,103.3435,332.08,0.43,0.38,2022-01-12,0639,N,VIIRS,l,2,302.54,4.16,D,2
3.7441,101.52112,329.84,0.39,0.36,2022-01-12,0639,N,VIIRS,l,2,304.07,3.23,D,0
4.5661,103.45291,311.01,0.48,0.65,2022-01-12,1917,N,VIIRS,n,2,286.89,1.29,N,2
4.02486,103.34228,300.72,0.49,0.65,2022-01-12,1917,N,VIIRS,n,2,288.51,0.72,N,2
4.38821,101.09149,304.61,0.34,0.56,2022-01-12,1917,N,VIIRS,n,2,291.02,0.82,N,0
4.02376,103.34032,306.46,0.49,0.65,2022-01-12,1917,N,VIIRS,n,2,289.03,1.28,N,2
4.57208,103.45398,303.46,0.48,0.65,2022-01-12,1917,N,VIIRS,n,2,286.47,1.29,N,0
3.99676,103.13825,307.32,0.47,0.64,2022-01-12,1917,N,VIIRS,n,2,289.33,1.04,N,2
2.53153,101.81598,303.35,0.4,0.6,2022-01-12,1918,N,VIIRS,n,2,289.61,0.69,N,0
2.94147,102.38853,303.24,0.44,0.62,2022-01-12,1918,N,VIIRS,n,2,289.09,0.62,N,0
2.53709,101.81696,310.52,0.4,0.6,2022-01-12,1918,N,VIIRS,n,2,289.06,0.77,N,0
2.26646,102.12832,305.64,0.43,0.62,2022-01-12,1918,N,VIIRS,n,2,291.29,1.33,N,0
2.06154,102.76105,335.2,0.48,0.4,2022-01-13,0619,N,VIIRS,n,2,304.01,29.51,D,0
2.46867,102.62568,332.13,0.48,0.4,2022-01-13,0619,N,VIIRS,n,2,298.47,6.21,D,0
2.46977,102.62894,332.3,0.48,0.4,2022-01-13,0619,N,VIIRS,n,2,298.32,6.76,D,0
2.06053,102.75781,340.38,0.47,0.4,2022-01-13,0619,N,VIIRS,n,2,306.97,33.01,D,0
1.92188,102.84669,329.24,0.47,0.4,2022-01-13,0619,N,VIIRS,l,2,299.85,2.84,D,0
3.0077,101.38219,328.7,0.55,0.43,2022-01-13,0620,N,VIIRS,l,2,301.52,6.33,D,0
2.90141,101.29638,329.13,0.56,0.43,2022-01-13,0620,N,VIIRS,l,2,300.65,8.19,D,0
2.96777,101.74703,329.6,0.52,0.42,2022-01-13,0620,N,VIIRS,l,2,304.38,1.95,D,0
2.98458,102.05756,328.05,0.5,0.41,2022-01-13,0620,N,VIIRS,l,2,298.4,2.06,D,0
2.75398,101.70782,333.98,0.53,0.42,2022-01-13,0620,N,VIIRS,l,2,306.21,6.95,D,0
3.26423,102.89546,332.31,0.45,0.39,2022-01-13,0620,N,VIIRS,n,2,295.07,3.13,D,0
5.04175,100.74049,332.46,0.56,0.43,2022-01-13,0620,N,VIIRS,n,2,298.79,3.79,D,0
5.35259,100.26736,337.1,0.4,0.44,2022-01-13,0620,N,VIIRS,n,2,297.75,2.71,D,0
5.46356,100.64786,330.18,0.56,0.43,2022-01-13,0620,N,VIIRS,n,2,297.6,3.51,D,0
5.48483,100.60258,329.95,0.57,0.43,2022-01-13,0620,N,VIIRS,l,2,302.89,4.79,D,0
5.55655,100.47822,329.33,0.38,0.43,2022-01-13,0620,N,VIIRS,l,2,299.35,2.13,D,0
5.47103,100.4893,328.5,0.38,0.43,2022-01-13,0620,N,VIIRS,l,2,300.44,1.91,D,0
4.56692,103.45232,331.94,0.42,0.38,2022-01-13,0620,N,VIIRS,n,2,288.82,1.95,D,2
4.05512,101.89913,328,0.5,0.41,2022-01-13,0620,N,VIIRS,n,2,295.97,5.76,D,0
3.87323,101.42202,336.09,0.53,0.42,2022-01-13,0620,N,VIIRS,n,2,297.53,3.45,D,0
3.36992,101.58152,330.33,0.53,0.42,2022-01-13,0620,N,VIIRS,l,2,304.56,6.42,D,2
3.34612,102.58656,327.3,0.47,0.4,2022-01-13,0620,N,VIIRS,n,2,296.63,2.38,D,0
3.14273,101.53387,330.44,0.54,0.42,2022-01-13,0620,N,VIIRS,l,2,303.92,3.57,D,0
3.13885,101.5345,331.29,0.54,0.42,2022-01-13,0620,N,VIIRS,l,2,303.44,3.65,D,0
3.1396,101.53931,329.67,0.54,0.42,2022-01-13,0620,N,VIIRS,l,2,301.88,6.69,D,0
5.8661,102.09177,303,0.54,0.42,2022-01-13,1858,N,VIIRS,n,2,278.02,1.38,N,0
5.86604,102.08983,301.18,0.54,0.42,2022-01-13,1858,N,VIIRS,n,2,277.33,1.34,N,0
3.27074,102.57908,301.82,0.42,0.45,2022-01-13,1859,N,VIIRS,n,2,289.6,0.75,N,0
3.26656,102.57841,318.73,0.42,0.45,2022-01-13,1859,N,VIIRS,n,2,289.4,1.91,N,0
2.73869,102.39561,300.91,0.42,0.45,2022-01-13,1859,N,VIIRS,n,2,285.27,1.04,N,2
2.40155,101.98869,308.75,0.4,0.44,2022-01-13,1859,N,VIIRS,n,2,290.14,1.15,N,0
2.3547,102.30727,367,0.34,0.56,2022-01-14,0601,N,VIIRS,h,2,294.83,6.78,D,0
2.35079,102.30586,339.48,0.34,0.56,2022-01-14,0601,N,VIIRS,n,2,292.8,4.02,D,0
2.35128,102.30888,328.19,0.34,0.56,2022-01-14,0601,N,VIIRS,n,2,292.61,4.02,D,0
5.60483,100.86927,330.07,0.37,0.58,2022-01-14,0602,N,VIIRS,n,2,294.12,2.55,D,0
5.54942,100.70818,327.54,0.38,0.59,2022-01-14,0602,N,VIIRS,n,2,299.96,2.91,D,0
4.02224,103.34169,315.01,0.4,0.37,2022-01-14,1839,N,VIIRS,n,2,281.94,1.65,N,2
4.65569,100.88802,302.34,0.4,0.37,2022-01-14,1839,N,VIIRS,n,2,290.79,0.29,N,0
4.291,103.42802,303.01,0.4,0.37,2022-01-14,1839,N,VIIRS,n,2,290.2,0.52,N,0
4.90659,101.04248,312.82,0.39,0.36,2022-01-14,1839,N,VIIRS,n,2,290.34,1.24,N,0
5.10948,102.89706,303.92,0.39,0.36,2022-01-14,1839,N,VIIRS,n,2,290.31,0.54,N,0
5.87424,102.08022,320.1,0.38,0.36,2022-01-14,1839,N,VIIRS,n,2,291.25,1.87,N,0
4.65233,100.88747,303.22,0.4,0.37,2022-01-14,1839,N,VIIRS,n,2,290.47,0.41,N,0
2.78746,101.62938,306.15,0.38,0.36,2022-01-14,1840,N,VIIRS,n,2,291.8,0.82,N,0
3.13553,103.18215,302.15,0.4,0.37,2022-01-14,1840,N,VIIRS,n,2,287.43,0.31,N,0
2.83639,101.55577,306.69,0.38,0.36,2022-01-14,1840,N,VIIRS,n,2,290.16,0.59,N,0
3.01459,102.61942,308.9,0.39,0.36,2022-01-14,1840,N,VIIRS,n,2,290.42,0.6,N,0
1.957,103.85966,316.82,0.43,0.38,2022-01-14,1840,N,VIIRS,n,2,278.37,1.34,N,0
1.9576,103.85582,303.01,0.43,0.38,2022-01-14,1840,N,VIIRS,n,2,283.53,1.41,N,0
2.26568,102.12759,306.84,0.39,0.36,2022-01-14,1840,N,VIIRS,n,2,293.04,1.07,N,2
2.40283,101.9894,306.33,0.39,0.36,2022-01-14,1840,N,VIIRS,n,2,291.92,1.21,N,0
2.4798,102.12123,327.17,0.72,0.76,2022-01-15,0542,N,VIIRS,n,2,286.35,4.43,D,0
5.27144,116.43316,337.17,0.4,0.37,2022-01-15,0542,N,VIIRS,n,2,285.38,2.78,D,0
5.63317,116.38161,327.4,0.4,0.37,2022-01-15,0542,N,VIIRS,n,2,279.85,2.93,D,0
4.56775,103.45024,328.83,0.54,0.68,2022-01-15,0542,N,VIIRS,n,2,291.29,6.71,D,2
4.94115,115.66905,333.94,0.39,0.36,2022-01-15,0542,N,VIIRS,n,2,287.35,2.83,D,0
5.23641,101.99542,329.35,0.66,0.73,2022-01-15,0543,N,VIIRS,n,2,287.75,4.54,D,0
5.23587,101.99768,341.48,0.66,0.73,2022-01-15,0543,N,VIIRS,n,2,288.23,9.36,D,0
1.8047,103.20018,343.19,0.66,0.73,2022-01-15,0722,N,VIIRS,n,2,287.92,6.62,D,0
1.81147,103.203,335.91,0.66,0.73,2022-01-15,0722,N,VIIRS,n,2,287.68,7.01,D,0
1.80465,103.20396,327.1,0.66,0.73,2022-01-15,0722,N,VIIRS,n,2,287.92,7.01,D,0
1.81151,103.19917,328.63,0.66,0.73,2022-01-15,0722,N,VIIRS,n,2,287.67,6.55,D,0
6.56468,100.30924,353.53,0.49,0.65,2022-01-15,0723,N,VIIRS,n,2,294.79,9.78,D,0
6.56529,100.31374,355.11,0.49,0.65,2022-01-15,0723,N,VIIRS,n,2,295.86,9.78,D,0
6.5604,100.32349,327.38,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,294.23,11.52,D,0
6.55369,100.3196,343.4,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,293.48,6.43,D,0
6.55429,100.32413,339.01,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,295.28,6.43,D,0
6.5549,100.32864,334.11,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,293.38,4.63,D,0
6.54759,100.32037,354.89,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,292.71,6.43,D,0
6.54819,100.32484,334.73,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,292.6,6.43,D,0
6.5488,100.32938,328.05,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,291.63,4.63,D,0
6.54942,100.33401,329.56,0.5,0.66,2022-01-15,0723,N,VIIRS,n,2,290.38,4.63,D,0
4.29339,101.85166,342.01,0.58,0.7,2022-01-15,0723,N,VIIRS,n,2,288.25,6.56,D,0
4.29402,101.85477,348.25,0.58,0.7,2022-01-15,0723,N,VIIRS,n,2,288.39,8.69,D,0
3.5766,101.09776,346.84,0.51,0.66,2022-01-15,0723,N,VIIRS,n,2,290.55,5.58,D,0
6.57137,100.31295,335.18,0.49,0.65,2022-01-15,0723,N,VIIRS,n,2,294.88,6.38,D,0
6.57198,100.31747,334.15,0.5,0.65,2022-01-15,0723,N,VIIRS,n,2,295.53,8.68,D,0
5.81421,100.63901,303.4,0.49,0.48,2022-01-15,1820,N,VIIRS,n,2,285.8,1.56,N,0
5.81358,100.64333,313.42,0.49,0.48,2022-01-15,1820,N,VIIRS,n,2,285.12,1.56,N,0
5.49812,100.56587,307.87,0.49,0.48,2022-01-15,1820,N,VIIRS,n,2,289.99,1.39,N,0
5.74067,102.15457,299.69,0.39,0.44,2022-01-15,1820,N,VIIRS,n,2,289.33,0.77,N,0
3.47549,102.93111,303.16,0.49,0.4,2022-01-15,1821,N,VIIRS,n,2,287.51,0.49,N,0
2.53355,101.81369,322.5,0.55,0.43,2022-01-15,1821,N,VIIRS,n,2,291.42,2.98,N,2
4.42625,100.91189,340.99,0.48,0.48,2022-01-16,0704,N,VIIRS,n,2,293.2,8.23,D,0
4.36939,101.023,329.69,0.49,0.48,2022-01-16,0704,N,VIIRS,n,2,292.95,2.54,D,0
3.43231,102.13515,334.72,0.56,0.52,2022-01-16,0704,N,VIIRS,n,2,270.07,9.16,D,0
5.00886,100.70251,329.65,0.47,0.48,2022-01-16,0704,N,VIIRS,n,2,296.34,1.27,D,0
5.54825,100.40639,330.94,0.46,0.47,2022-01-16,0704,N,VIIRS,n,2,299.23,3.55,D,0
4.10968,100.94557,338.39,0.48,0.48,2022-01-16,0704,N,VIIRS,n,2,297.18,3.26,D,0
6.15881,100.56405,306.24,0.52,0.67,2022-01-16,1801,N,VIIRS,n,2,288.1,1.36,N,0
3.43218,102.13503,301.24,0.37,0.58,2022-01-16,1802,N,VIIRS,n,2,285.85,0.63,N,0
2.26703,102.12507,303.67,0.36,0.57,2022-01-16,1802,N,VIIRS,n,2,287.81,0.91,N,0
3.58566,102.563,296.94,0.35,0.57,2022-01-16,1802,N,VIIRS,n,2,270.72,0.58,N,0
2.73959,102.39147,303.34,0.35,0.57,2022-01-16,1802,N,VIIRS,n,2,288.26,0.84,N,0
2.73913,102.39464,308.57,0.35,0.57,2022-01-16,1802,N,VIIRS,n,2,288.42,0.84,N,2
2.7406,102.39191,304.23,0.35,0.57,2022-01-16,1802,N,VIIRS,n,2,287.79,0.86,N,0
2.74011,102.39507,305.45,0.35,0.57,2022-01-16,1802,N,VIIRS,n,2,288.56,0.86,N,2
3.53676,113.34295,330.15,0.54,0.67,2022-01-17,0504,N,VIIRS,n,2,287.78,2.85,D,2
3.53344,113.3426,327.1,0.53,0.67,2022-01-17,0504,N,VIIRS,n,2,287.59,5.65,D,2
4.35224,101.75789,336.61,0.43,0.38,2022-01-17,0645,N,VIIRS,n,2,295.8,7.06,D,0
5.4882,100.62213,333.79,0.4,0.37,2022-01-17,0645,N,VIIRS,n,2,295.55,1.63,D,0
4.83707,101.02431,333.93,0.41,0.37,2022-01-17,0645,N,VIIRS,n,2,298.68,3.97,D,0
4.72742,101.10893,333.17,0.41,0.37,2022-01-17,0645,N,VIIRS,n,2,298.46,3.16,D,0
4.43682,100.88914,334.39,0.4,0.37,2022-01-17,0645,N,VIIRS,n,2,299.32,3.38,D,0
3.67,101.00912,330.07,0.4,0.37,2022-01-17,0645,N,VIIRS,n,2,297.97,1.43,D,0
3.58636,101.07777,340.86,0.4,0.37,2022-01-17,0645,N,VIIRS,n,2,300.24,4.45,D,0
3.5766,101.10528,335.83,0.41,0.37,2022-01-17,0645,N,VIIRS,n,2,299.71,2.56,D,0
3.80163,102.64871,330.08,0.47,0.39,2022-01-17,0645,N,VIIRS,n,2,296.86,2.89,D,0
3.51176,101.13725,343.9,0.41,0.37,2022-01-17,0645,N,VIIRS,n,2,300.21,7.03,D,0
6.09337,100.6589,331,0.41,0.37,2022-01-17,0646,N,VIIRS,n,2,286.13,2.05,D,0
6.2505,99.81757,332.75,0.39,0.36,2022-01-17,0646,N,VIIRS,n,2,297.37,1.97,D,0
6.55469,100.31625,339.82,0.4,0.37,2022-01-17,0646,N,VIIRS,n,2,295.68,3.22,D,0
5.5203,100.63579,305.34,0.38,0.59,2022-01-17,1923,N,VIIRS,n,2,284.22,0.49,N,0
1.61684,103.3606,339.73,0.4,0.37,2022-01-18,0625,N,VIIRS,n,2,297.9,3.9,D,0
1.67481,103.395,340.78,0.4,0.37,2022-01-18,0625,N,VIIRS,n,2,302.02,7.88,D,0
5.23345,101.10683,331.61,0.44,0.39,2022-01-18,0626,N,VIIRS,n,2,295.32,2.63,D,0
4.57691,103.44913,337.51,0.39,0.36,2022-01-18,0626,N,VIIRS,n,2,300.25,2.19,D,2
5.16156,101.08104,329.32,0.45,0.39,2022-01-18,0626,N,VIIRS,n,2,297.34,3.12,D,0
4.57359,103.44965,331.09,0.39,0.36,2022-01-18,0626,N,VIIRS,l,2,301.46,2.19,D,2
5.32782,100.20992,330.76,0.49,0.4,2022-01-18,0626,N,VIIRS,n,2,300.75,3.1,D,0
5.76642,101.90819,345.15,0.41,0.37,2022-01-18,0627,N,VIIRS,n,2,293.46,6.87,D,0
3.54581,113.35162,305.01,0.58,0.52,2022-01-18,1724,N,VIIRS,n,2,283.15,0.93,N,2
3.52543,113.31216,303.99,0.58,0.52,2022-01-18,1724,N,VIIRS,n,2,285.16,2.42,N,0
3.52245,113.31063,305.46,0.58,0.52,2022-01-18,1724,N,VIIRS,n,2,285.1,2,N,2
3.53698,113.34489,298.75,0.58,0.52,2022-01-18,1724,N,VIIRS,n,2,280.48,0.91,N,2
